	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679862_13B.CEL	GSM679861_12A.CEL
217225_x_at	11.0700402538018	11.1825555052554	11.1353551521027	11.0656393446072	11.6795326077797	11.8876778050179
217226_s_at	8.31678945304571	7.96129456231954	8.31161377652451	8.31169426992322	9.59034363917824	9.43756348652541
217227_x_at	4.48660865500396	4.65516394594381	4.39901916796402	4.54029347931808	4.57271823439594	4.3642445337075
217228_s_at	2.71351632780362	2.78109987250098	2.78773779434534	2.73866820996975	2.72510140843156	2.67500534697853
217229_at	2.38023094777172	2.42446033177249	2.2563135344421	2.37366038000842	2.43070745434842	2.34201462022462
217230_at	6.01173271867507	5.89422423987674	5.88176846248154	5.82440197631946	5.36324091033697	5.67773050962878
217231_s_at	4.91564172418727	4.81162439575386	4.71387022252291	4.93895386983287	4.90373672483638	4.81897789369331
217232_x_at	5.21346255533713	5.40075044416406	5.41576918803926	5.23452953883933	5.38649677407684	5.41264044732911
217233_at	2.87893830451626	2.84985033272541	2.88151521598204	2.93413575038909	2.69359696977804	2.90948818772617
217234_s_at	8.28124108080042	8.3126752559739	8.29433877564452	9.14101437370298	8.04860510400797	7.94797785159206
217235_x_at	5.03279513777493	4.8511583369216	4.79208935411253	5.03635913864832	4.80166203772679	4.86889407937205
217236_x_at	3.49889567363757	3.33965940664815	3.53990079359056	3.71691956865408	3.38644682713669	3.20343983836897
217237_at	2.99155703008342	2.78332366162621	3.06515367892659	2.99305206798449	2.87229374924996	2.8779142173352
217238_s_at	2.51972385621116	2.81787039948795	2.60717190238539	2.58536506601936	2.75212642421726	2.87701231854548
217239_x_at	3.37187266477665	3.39742487550288	3.34444794969459	3.11767906545177	3.10014430806619	3.16514649168761
217240_at	3.775332819057	3.93062209216455	3.80389149601959	3.99440101139415	3.89552676938535	3.62222267987241
217242_at	3.26945076663478	3.11309945618581	3.1868869865097	3.05826777671973	3.02024613716102	3.12752487645803
217244_at	3.09639351559581	3.37833409826371	2.93946226751225	3.21826194229852	3.05578982766304	3.44414317557038
217245_at	2.75721162397076	2.75808822994626	2.75798352647489	2.72341844929709	3.03825628345349	2.82574798138478
217246_s_at	2.46812608069121	2.47807873873401	2.43780038561696	2.66849771323495	2.36350200933241	2.41034692705501
217247_at	3.13619581769657	3.21472251527612	2.91023086939942	3.5629333867829	2.72229060984688	2.90728778111438
217248_s_at	3.55287924433016	3.55121087022948	3.32789364263162	3.4811797038877	3.51565894034954	3.33387758969142
217249_x_at	10.0436111493011	10.0152324020406	10.0218048306232	10.1558751562459	10.0153938704389	9.76991178197707
217250_s_at	2.85315985919813	3.02743345938542	2.98341010469373	3.25956367465182	3.07783248911832	3.04023920720436
217251_x_at	4.0316603551032	3.65898723925431	3.71785649906527	4.05314639055996	3.89634224215882	3.8121030318041
217252_at	3.24991977167887	3.78004314359846	3.42496176846484	3.33817557609072	3.05375197857007	3.24991977167887
217253_at	5.30771900007615	5.80370651516415	5.15195909136566	5.23158091464402	5.41717348097526	5.30887167916138
217254_s_at	4.25037313906818	4.23405792417238	4.1851579135216	4.2833207019373	4.16826056043462	3.99496204229504
217255_at	4.34279549016935	4.18312445472142	4.01850475864725	4.23360953160915	4.26486514935782	4.26724931679686
217256_x_at	9.74033135584953	9.80083260812685	9.76138331206365	9.7597236035428	9.6845083308377	9.50097309715445
217257_at	3.49731603967566	3.78056856738014	3.67949566210698	3.72159310234445	3.97316427626136	4.46003307739937
217258_x_at	3.55219645913131	3.42984632861721	3.75125311448166	3.61470663745539	3.65425659404449	3.55219645913131
217259_at	3.04986202415608	3.21922191695673	3.14748157500258	2.94158171180585	3.20195325860407	3.26381621328138
217260_x_at	3.97777133345345	3.85894213988525	3.61098730684206	3.88400977092761	3.90127277879506	3.77730362208138
217261_at	3.65746291318291	3.68458080416939	3.51259996489399	3.87615867495419	3.66397605276846	3.6026260853735
217262_s_at	3.15646394949783	3.44041202927102	3.09059796392459	3.63439115565205	3.05739064029857	3.01035377228636
217263_x_at	3.28746925553921	3.22460190987993	3.29664832286946	3.48481333879234	3.49589858351979	3.15204312169837
217264_s_at	4.55414163797051	4.7993660804069	4.87183677067037	4.90534817651617	4.92347784932108	4.81751672972909
217265_at	2.51815076928074	2.75138879053742	2.8057419091577	2.93490047719739	2.78643056024251	2.710384720194
217266_at	8.55213218936093	8.53573519724365	8.46837550184674	8.65559038889356	8.35064462198207	8.16491501117635
217267_s_at	2.3702515809483	2.50976084196721	2.50030830395285	2.53404081869491	2.60248784313013	2.50700459645956
217268_at	2.27448281072415	2.04123699116753	2.11259705376999	2.34195960093265	2.23620031101242	2.23620031101242
217269_s_at	4.68855885761303	4.5615836167139	4.24251522904623	4.33100465031943	4.40918547804775	4.31666666846291
217270_s_at	4.2308539972768	4.09583043796885	4.36467368463048	4.33694898758647	4.80433573817629	4.64080027394916
217271_at	3.19367573468896	3.09295930709415	3.38579586281058	3.32153660478573	3.02174021114813	3.08147768021246
217272_s_at	3.07434634958261	3.0634044093629	2.95619467591865	3.30989187984084	3.07695647795029	2.91971574673466
217273_at	4.18679554971636	4.25376056845847	4.08936475002517	4.29791381165712	3.87377226677768	4.0657365411989
217274_x_at	4.54015724667323	4.6235759134116	4.40856985592071	4.52437431146232	4.32869844871825	4.49296502759843
217275_at	6.15095023858863	6.04651788922416	5.93464112480984	6.07410371535082	5.83541912839894	5.93057645017453
217276_x_at	4.48588316959771	4.53403656679297	4.3173326309311	4.62629481897121	4.27719057413371	4.30473049550396
217277_at	3.62099644852432	3.76089424939888	3.40909754770321	3.76143018877885	3.34352094867395	3.51562805215534
217278_x_at	3.10718033560815	3.16026712804468	3.1513793883165	3.07026355773785	2.94278442893458	2.9858203279063
217279_x_at	4.91446399109955	4.77597746406975	4.61400777731123	4.87870956599161	5.03248351833962	4.85768125505897
217280_x_at	3.28984719860019	3.2334595254274	3.26039067985487	2.96359244806407	3.08534288333554	3.03946355666251
217281_x_at	2.70921411462927	2.80675039864745	2.83089998450191	2.84309740267763	2.697929855275	2.72846213031485
217282_at	3.05967675127137	2.81938599694676	2.92029074699648	3.04794167838714	3.03437487684895	3.12752487645803
217283_at	3.8168333526815	3.60707187741245	3.65565318438488	4.04498367935903	3.58993979750393	3.52952858114943
217284_x_at	4.44004340697695	4.54525265293682	4.29913305766457	4.38927628925962	4.47171431836382	4.22667516278454
217285_at	4.8498795508459	4.83077035948898	4.67447082209254	4.7870884440488	4.69074375913843	4.67249075633607
217286_s_at	8.58254396742469	8.45741291128763	8.54940184222933	8.3754332207368	8.46425243560456	8.20491598701102
217287_s_at	2.8625190937319	2.74523317043425	2.95824088208859	2.98620440676151	2.67381728456795	2.98620440676151
217288_at	3.91554140230149	3.78139847545947	3.790706406459	3.95096162631825	3.70901741619961	3.85859546861051
217289_s_at	7.58378788479785	7.53775253357452	7.54995126379464	7.62170786128992	6.76931999745899	6.51254341914877
217290_at	3.59333567847309	3.44191023357244	3.6208350447231	3.61444596012886	3.29855820896964	3.32200501353785
217291_at	5.07488188412406	4.91692091649255	4.91761295529014	4.78917250996282	4.57109149928322	4.67949996367709
217292_at	2.43623374414391	2.38854624617051	2.36759578452894	2.41430807169718	2.31192042569538	2.27329257000683
217293_at	4.44485205423322	5.06324680223804	4.58001287058191	4.56821963561219	4.47781616528885	4.47713297094871
217294_s_at	12.11208602602	12.0801418570315	12.0224383909579	12.351866039749	12.1253904659518	12.0347081190977
217295_at	3.72780054340854	3.79623881477971	3.33192992950755	3.64140494145671	3.6516624579764	3.83377901452569
217296_at	3.58854216535519	3.63456959445068	3.35694351003422	3.48995450676426	3.70151347243242	3.37282367959402
217297_s_at	6.7255178058597	6.84689951676234	6.75849197928823	6.86676808641874	7.19738064090732	7.35716622290791
217298_at	3.12338322057891	3.1126495073592	2.96433348126043	3.48350609540393	3.11455650047346	3.19096670021083
217299_s_at	5.29396621476964	5.33155109776532	5.37049180319955	5.23363924865162	5.05530365188911	5.23912379406134
217300_at	4.25413776266719	4.32259997759544	4.30851589829286	4.25893099191044	4.32014827370627	4.24005368336461
217301_x_at	10.6183878257748	10.6893638706059	10.6423334784146	11.0104780634484	10.1844812163819	10.0436155158772
217302_at	2.94237036688726	3.05826777671973	2.90389888930841	3.23656614833684	3.18866348474428	3.04608904568713
217303_s_at	6.79579166733497	6.88021378287089	6.79579166733497	7.30066362503319	4.9817692225118	4.58251841811532
217304_at	2.86951111096699	2.90759579598831	2.58398254274278	2.82846615189015	2.63681415693102	2.68393748778285
217305_s_at	3.05006017760007	3.21876626141883	2.84465813993201	3.01773218133122	3.10311175247091	3.12982256553691
217306_at	2.41088762100293	2.28363280116238	2.60290822221366	2.52561292054404	2.35344454074157	2.48148052779966
217307_at	4.85671936752164	4.94264298317795	5.07787258402026	4.84352976833356	4.63950638139992	4.82206032249198
217308_at	3.88634399554942	4.0019416762777	3.86132570888942	3.93187407342057	3.86819112329987	3.81189428023803
217309_s_at	6.31222469785805	6.3528961906771	6.30123194377546	6.53995534310189	6.47334828457017	6.13966335617174
217310_s_at	5.09204086131482	5.48971943336364	5.27478811943704	5.19720518902402	5.36670993622371	5.23577805694135
217311_at	3.23412804786039	3.2882185179665	3.30861331217835	3.30880064710292	3.20293968637385	3.30251940112777
217312_s_at	5.04120118590676	5.49490394401072	5.01200610838517	5.12674581259202	6.60828128105401	7.08278865724074
217313_at	7.62272035395842	7.68987799779175	7.54280613128234	7.73726655915469	7.49354148412492	7.40298401997711
217314_at	4.58522662349038	4.5153167660008	4.52097322202693	4.69983955852185	4.36434351702535	4.46003307739937
217315_s_at	4.08936475002517	3.9827104730104	4.02340441346195	4.01590805115784	3.93776264559815	4.0248588544929
217316_at	2.8573788563915	2.8069544666801	2.81657907803111	2.91501111423014	2.66069575145489	2.92817982394607
217317_s_at	8.50733524872713	8.91617007027446	8.50335548015699	8.18319835285484	9.0389260875309	9.55798395498672
217318_x_at	3.34178973943369	3.46627516271547	3.47072221536541	3.70673855932217	3.70217476594261	3.42860203675918
217319_x_at	3.26343294212826	3.21259426601124	3.18772808553214	2.99874968530338	3.21058492335667	3.07148438428397
217320_at	2.8005649648313	2.92141307875865	2.62662195614855	2.51214966309272	2.90941982758228	2.84297043826078
217321_x_at	2.81973453380818	3.07819878499332	2.58810514074971	2.72085943399121	2.88591944334993	2.89885112387674
217322_x_at	6.25179871980528	6.34686838030468	6.31412241124274	6.23492162661038	5.19737209405788	5.73828463070977
217323_at	2.9067058973941	3.0109692209856	2.96512852132372	3.0669736704175	3.0109692209856	3.05680992064749
217324_at	4.81690369288303	4.86723829200753	4.70016730958144	5.10208704801806	4.82983972165711	4.74678165228517
217325_at	3.63604141739101	3.4203208171575	3.66232632643705	3.67392041635521	3.43039017469044	3.50020263619385
217326_x_at	4.48474499815414	4.6369363074938	4.53039719362706	4.72477074882012	4.44799432669206	4.60230053146497
217327_at	3.50361692450875	3.1421416799835	2.97846779625912	3.0555164009719	3.02008821696887	2.8979126945263
217328_at	3.52074501027131	3.46892400354901	3.33814065866397	3.69784455691782	3.41596484187828	3.52688660108193
217329_x_at	8.87476510628977	8.85873036426816	8.91856376105024	9.00683541281684	8.56990477151378	8.53382964218993
217330_at	3.49950843214878	3.22795458997717	2.96723003801633	3.16739340305849	3.1538266015203	3.06288477469455
217331_at	4.11545798859276	4.33069415775918	4.08351688490149	4.0728350053927	3.87905701874767	3.90127277879506
217332_at	3.24991977167887	3.19616218236771	3.15520610225636	3.32562154118753	3.26700555674197	3.19866241648955
217333_at	2.68555408262606	2.74213933670487	2.71231777389512	2.9292907404381	2.9260279452659	2.62929748242285
217334_at	2.3956977835896	2.43219901837812	2.33959142858343	2.44026157812458	2.33971420433566	2.38382209628794
217335_at	3.13757241631199	3.12047832193309	3.066421892469	3.22937951784297	3.23715038697947	3.12047832193309
217336_at	5.5569133481729	5.51853878040769	5.54357624423794	5.67451238137954	5.26435959500929	5.35981659878153
217337_at	4.98268135760717	5.10137033921646	4.98581319908138	4.94236923531784	4.73676737612197	4.8223894421353
217338_at	4.06744908188697	3.92594342342545	4.01112731090082	4.06139928097346	4.11278940279624	4.00034169058577
217339_x_at	3.04793781661902	3.12374769439651	3.13563552897274	3.0551646873589	3.10770797291854	3.11897638835142
217340_at	2.93703628390072	2.80566373460383	2.92540390848731	2.89234055252993	2.60167089603134	2.79241352403292
217341_at	4.31039111266252	4.38499340081806	4.1798639969631	4.43504014861618	4.38733886530292	4.01310442998617
217342_x_at	3.94078169777887	3.92323794168165	3.70844698806175	3.98527542479605	3.90127277879506	3.98018603909745
217343_at	2.29694870481833	2.38601244172078	2.26975981236954	2.35305338236167	2.32182144316408	2.29994700051393
217344_at	3.58436541886284	3.81282973072291	3.84417421552779	3.6664779974964	3.38897961387263	3.33354199967016
217345_at	2.47844216490839	2.49066723842525	2.46731460267023	2.38216498494571	2.52998226603367	2.35391694244243
217346_at	5.96740816594555	5.82697241418499	5.93452078147955	5.77977648057611	5.54020999869704	5.56783112346014
217347_at	5.93467734860013	5.81246966995923	5.79669922083233	5.91190136370301	5.61317068507976	5.5661614392216
217348_x_at	5.21584631946243	5.14327299307707	5.15084092000862	5.20327457773358	5.08677304166781	5.13877915720694
217349_s_at	3.28581898912925	3.32030877203067	3.41562006440283	3.35368022873026	3.11970524394703	3.03926070843204
217350_at	3.41920016232164	3.3449506058733	3.29711144839511	3.56506912924087	3.50352653291679	3.38336400302073
217351_at	2.6031215719162	2.72660681977215	2.71231328643954	2.91251737869059	2.88591944334993	2.78602290642048
217352_at	5.10322835713032	4.7243453056601	4.99885246083453	4.88463003016003	4.3895623119953	4.45601449253414
217353_at	4.52350474659541	4.39716573174008	4.44928147629247	4.5209180028513	3.77490474389789	4.05228480364432
217354_s_at	5.24496430364102	5.00359748411556	5.38267478965152	5.3367125994601	5.1365600692331	5.08528191537837
217355_at	3.07616181847492	2.93220110293899	2.94211340406513	3.14569358116937	2.89483371595108	3.01138925574136
217356_s_at	10.8754630893092	10.9101195469837	10.8223442175325	11.1275178422085	10.9333020720529	10.8451376074746
217357_at	4.49526494099082	4.53873160369699	4.71822034154383	4.62267408089366	4.5356771297592	4.72532978057724
217358_at	4.09435904928781	3.96160953660539	3.80814592732165	3.81056722086024	3.87809462425725	4.02842258823372
217359_s_at	2.98050857918303	3.04899699401361	2.86049996944768	2.89700063084842	3.84966590993868	3.59581312196997
217360_x_at	3.11768964118648	3.00691030765474	3.0054361625315	2.89105217811116	2.8525691262552	2.85572698509999
217361_at	4.02404791947334	3.53140511203663	3.65024349136189	4.08135199179619	3.46209645227581	3.44850318987324
217362_x_at	3.83027828355104	3.83388708956519	3.80348979832491	3.97241308728222	3.9041690288293	4.02575118171337
217363_x_at	6.21772989377582	5.88158929231248	6.2548677571093	6.29536127738755	5.91931175469076	5.90948248300906
217364_x_at	7.68097945189482	7.43478797078357	7.38661750569871	7.60290517976653	6.82975968641529	7.12415547465518
217365_at	4.73246493127555	4.76309333946148	4.52170255206301	4.68505453750458	4.61333487671638	4.64042001772215
217366_at	3.18256361151445	3.22277867092403	3.22167911639878	3.35935231841988	3.24086379958191	3.43120532275566
217367_s_at	4.99962229898753	4.63977535553709	5.10885530952046	4.78025369863517	5.35302390476886	5.40448804356886
217368_at	5.91140100145449	6.02665444932999	6.15120197944271	5.96809100471507	5.50894038563754	5.46053359148749
217369_at	5.66202742301415	5.60319549751955	5.5430077663749	5.74597991500407	6.0287777864378	6.04077103761418
